,Content ID,Type,Datetime,ContentType,Category,Sentiment,Score,Is_Top_5_Category
21293,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,scared,2021-03-07 21:09:00,photo,ANIMALS,negative,15,True
21294,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,heart,2021-02-26 15:56:58,photo,ANIMALS,positive,60,True
21295,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,interested,2020-08-18 11:20:45,photo,ANIMALS,positive,30,True
21296,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,heart,2020-09-05 14:57:27,photo,ANIMALS,positive,60,True
21297,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,hate,2021-01-17 07:54:39,photo,ANIMALS,negative,5,True
21298,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,peeking,2021-02-21 09:04:39,photo,ANIMALS,neutral,35,True
21299,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,peeking,2021-05-30 15:52:31,photo,ANIMALS,neutral,35,True
21300,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,super love,2020-12-28 01:10:29,photo,ANIMALS,positive,75,True
21301,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,intrigued,2020-09-21 00:46:42,photo,ANIMALS,positive,45,True
21302,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,interested,2020-11-01 09:17:22,photo,ANIMALS,positive,30,True
21303,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,interested,2021-06-06 09:10:11,photo,ANIMALS,positive,30,True
21304,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,scared,2020-08-17 15:57:52,photo,ANIMALS,negative,15,True
21305,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,heart,2020-07-17 01:30:56,photo,ANIMALS,positive,60,True
21306,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,disgust,2020-08-21 04:21:19,photo,ANIMALS,negative,0,True
21307,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,hate,2021-03-21 01:26:08,photo,ANIMALS,negative,5,True
21308,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,indifferent,2020-09-26 00:09:18,photo,ANIMALS,neutral,20,True
21309,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,love,2021-03-03 00:12:13,photo,ANIMALS,positive,65,True
21310,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,heart,2020-11-17 16:28:32,photo,ANIMALS,positive,60,True
21311,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,scared,2021-05-03 02:28:35,photo,ANIMALS,negative,15,True
21312,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,heart,2020-10-01 01:32:55,photo,ANIMALS,positive,60,True
21313,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,scared,2021-05-09 23:51:20,photo,ANIMALS,negative,15,True
21314,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,hate,2020-07-05 02:52:59,photo,ANIMALS,negative,5,True
21315,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,want,2021-04-04 01:51:05,photo,ANIMALS,positive,70,True
21316,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,adore,2020-08-25 02:45:30,photo,ANIMALS,positive,72,True
21317,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,interested,2021-01-22 11:01:49,photo,ANIMALS,positive,30,True
21318,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,scared,2021-03-09 04:06:48,photo,ANIMALS,negative,15,True
21319,4ad4b955-c65a-467d-aa27-1ca804d05170,adore,2021-02-28 23:35:45,audio,CULTURE,positive,72,False
21320,4ad4b955-c65a-467d-aa27-1ca804d05170,disgust,2021-05-25 10:30:18,audio,CULTURE,negative,0,False
21321,4ad4b955-c65a-467d-aa27-1ca804d05170,heart,2021-02-24 15:46:34,audio,CULTURE,positive,60,False
21322,4ad4b955-c65a-467d-aa27-1ca804d05170,disgust,2021-01-08 21:33:29,audio,CULTURE,negative,0,False
21323,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,cherish,2020-06-20 19:30:18,audio,COOKING,positive,70,False
21324,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,hate,2020-10-30 10:56:03,audio,COOKING,negative,5,False
21325,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,want,2021-01-25 05:17:12,audio,COOKING,positive,70,False
21326,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,love,2020-09-16 19:24:01,audio,COOKING,positive,65,False
21327,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,heart,2021-05-06 16:11:16,audio,COOKING,positive,60,False
21328,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,adore,2020-10-25 15:35:49,audio,COOKING,positive,72,False
21329,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,adore,2020-07-16 08:18:34,audio,COOKING,positive,72,False
21330,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,like,2021-04-23 06:14:27,audio,COOKING,positive,50,False
21331,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,heart,2020-09-08 19:34:52,audio,COOKING,positive,60,False
21332,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,want,2021-05-19 18:53:10,audio,COOKING,positive,70,False
21333,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,like,2020-12-13 17:37:25,audio,COOKING,positive,50,False
21334,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,intrigued,2021-01-23 05:51:27,audio,COOKING,positive,45,False
21335,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,hate,2021-01-20 00:06:31,audio,COOKING,negative,5,False
21336,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,dislike,2021-02-27 13:49:15,audio,COOKING,negative,10,False
21337,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,dislike,2021-01-19 16:35:47,audio,COOKING,negative,10,False
21338,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,cherish,2020-06-29 14:49:29,audio,COOKING,positive,70,False
21339,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,interested,2020-09-09 02:03:21,audio,COOKING,positive,30,False
21340,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,want,2021-05-16 02:46:41,audio,COOKING,positive,70,False
21341,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,dislike,2021-02-02 16:58:18,audio,COOKING,negative,10,False
21342,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,worried,2020-10-30 07:05:19,audio,COOKING,negative,12,False
21343,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,interested,2021-05-22 05:47:49,audio,COOKING,positive,30,False
21344,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,cherish,2020-10-03 03:11:40,audio,COOKING,positive,70,False
21345,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,intrigued,2021-01-03 23:18:05,audio,COOKING,positive,45,False
21346,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,interested,2021-03-23 10:23:30,audio,COOKING,positive,30,False
21347,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,love,2021-03-07 12:24:11,audio,COOKING,positive,65,False
21348,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,like,2020-12-02 09:51:52,audio,COOKING,positive,50,False
21349,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,intrigued,2021-03-22 09:51:57,audio,COOKING,positive,45,False
21350,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,scared,2020-11-14 08:15:05,audio,COOKING,negative,15,False
21351,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,worried,2021-06-03 07:29:57,audio,COOKING,negative,12,False
21352,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,scared,2020-07-06 02:17:57,audio,COOKING,negative,15,False
21353,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,like,2020-08-27 16:34:25,audio,COOKING,positive,50,False
21354,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,like,2021-01-26 07:45:28,audio,COOKING,positive,50,False
21355,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,hate,2021-04-04 23:12:13,audio,COOKING,negative,5,False
21356,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,disgust,2020-12-22 08:49:00,audio,COOKING,negative,0,False
21357,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,interested,2020-12-22 04:07:14,audio,COOKING,positive,30,False
21358,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,indifferent,2020-12-14 23:21:50,audio,COOKING,neutral,20,False
21359,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,scared,2021-06-03 12:56:19,audio,COOKING,negative,15,False
21360,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,like,2021-03-25 16:47:14,audio,COOKING,positive,50,False
21361,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,dislike,2020-07-26 14:45:08,audio,COOKING,negative,10,False
21362,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,dislike,2020-10-05 10:58:26,audio,COOKING,negative,10,False
21363,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,adore,2020-10-16 17:41:09,audio,COOKING,positive,72,False
21364,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,interested,2021-02-26 07:22:16,audio,COOKING,positive,30,False
21365,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,adore,2020-10-05 08:07:43,audio,COOKING,positive,72,False
21366,8caec934-9519-47de-8dd4-b6d65e279661,super love,2020-07-17 17:22:26,audio,PUBLIC SPEAKING,positive,75,False
21367,8caec934-9519-47de-8dd4-b6d65e279661,heart,2020-06-26 15:33:09,audio,PUBLIC SPEAKING,positive,60,False
21368,8caec934-9519-47de-8dd4-b6d65e279661,like,2021-01-30 07:27:06,audio,PUBLIC SPEAKING,positive,50,False
21369,8caec934-9519-47de-8dd4-b6d65e279661,peeking,2020-08-07 05:44:09,audio,PUBLIC SPEAKING,neutral,35,False
21370,8caec934-9519-47de-8dd4-b6d65e279661,indifferent,2020-10-02 16:30:47,audio,PUBLIC SPEAKING,neutral,20,False
21371,8caec934-9519-47de-8dd4-b6d65e279661,intrigued,2020-10-02 09:32:46,audio,PUBLIC SPEAKING,positive,45,False
21372,8caec934-9519-47de-8dd4-b6d65e279661,adore,2021-05-19 21:15:46,audio,PUBLIC SPEAKING,positive,72,False
21373,8caec934-9519-47de-8dd4-b6d65e279661,dislike,2021-01-21 13:32:33,audio,PUBLIC SPEAKING,negative,10,False
21374,8caec934-9519-47de-8dd4-b6d65e279661,heart,2020-11-16 17:46:56,audio,PUBLIC SPEAKING,positive,60,False
21375,8caec934-9519-47de-8dd4-b6d65e279661,want,2021-02-15 20:53:01,audio,PUBLIC SPEAKING,positive,70,False
21376,8caec934-9519-47de-8dd4-b6d65e279661,interested,2020-09-14 18:09:27,audio,PUBLIC SPEAKING,positive,30,False
21377,8caec934-9519-47de-8dd4-b6d65e279661,adore,2020-12-29 21:58:19,audio,PUBLIC SPEAKING,positive,72,False
21378,8caec934-9519-47de-8dd4-b6d65e279661,interested,2020-09-12 16:39:32,audio,PUBLIC SPEAKING,positive,30,False
21379,8caec934-9519-47de-8dd4-b6d65e279661,adore,2020-11-24 12:15:28,audio,PUBLIC SPEAKING,positive,72,False
21380,8caec934-9519-47de-8dd4-b6d65e279661,peeking,2021-01-21 05:20:58,audio,PUBLIC SPEAKING,neutral,35,False
21381,8caec934-9519-47de-8dd4-b6d65e279661,worried,2020-12-28 07:15:51,audio,PUBLIC SPEAKING,negative,12,False
21382,8caec934-9519-47de-8dd4-b6d65e279661,scared,2021-05-01 16:08:25,audio,PUBLIC SPEAKING,negative,15,False
21383,8caec934-9519-47de-8dd4-b6d65e279661,intrigued,2020-09-11 08:41:43,audio,PUBLIC SPEAKING,positive,45,False
21384,8caec934-9519-47de-8dd4-b6d65e279661,scared,2021-05-07 14:09:18,audio,PUBLIC SPEAKING,negative,15,False
21385,8caec934-9519-47de-8dd4-b6d65e279661,like,2020-11-18 19:15:30,audio,PUBLIC SPEAKING,positive,50,False
21386,8caec934-9519-47de-8dd4-b6d65e279661,love,2021-02-16 02:42:05,audio,PUBLIC SPEAKING,positive,65,False
21387,8caec934-9519-47de-8dd4-b6d65e279661,indifferent,2021-01-18 01:19:16,audio,PUBLIC SPEAKING,neutral,20,False
21388,8caec934-9519-47de-8dd4-b6d65e279661,hate,2021-02-02 00:24:04,audio,PUBLIC SPEAKING,negative,5,False
21389,8caec934-9519-47de-8dd4-b6d65e279661,love,2020-11-27 06:38:17,audio,PUBLIC SPEAKING,positive,65,False
21390,8caec934-9519-47de-8dd4-b6d65e279661,peeking,2020-06-28 22:52:02,audio,PUBLIC SPEAKING,neutral,35,False
21391,8caec934-9519-47de-8dd4-b6d65e279661,scared,2020-08-30 11:38:30,audio,PUBLIC SPEAKING,negative,15,False
21392,8caec934-9519-47de-8dd4-b6d65e279661,interested,2021-05-28 07:44:47,audio,PUBLIC SPEAKING,positive,30,False
21393,8caec934-9519-47de-8dd4-b6d65e279661,dislike,2021-04-28 18:12:48,audio,PUBLIC SPEAKING,negative,10,False
21394,8caec934-9519-47de-8dd4-b6d65e279661,intrigued,2021-02-25 20:33:53,audio,PUBLIC SPEAKING,positive,45,False
21395,8caec934-9519-47de-8dd4-b6d65e279661,interested,2020-11-11 10:59:12,audio,PUBLIC SPEAKING,positive,30,False
21396,8caec934-9519-47de-8dd4-b6d65e279661,heart,2021-05-09 11:53:43,audio,PUBLIC SPEAKING,positive,60,False
21397,8caec934-9519-47de-8dd4-b6d65e279661,heart,2020-11-09 15:28:09,audio,PUBLIC SPEAKING,positive,60,False
21398,8caec934-9519-47de-8dd4-b6d65e279661,intrigued,2020-08-30 00:09:34,audio,PUBLIC SPEAKING,positive,45,False
21399,8caec934-9519-47de-8dd4-b6d65e279661,super love,2020-10-30 16:40:22,audio,PUBLIC SPEAKING,positive,75,False
21400,8caec934-9519-47de-8dd4-b6d65e279661,worried,2020-10-14 14:24:53,audio,PUBLIC SPEAKING,negative,12,False
21401,8caec934-9519-47de-8dd4-b6d65e279661,love,2021-01-10 10:09:05,audio,PUBLIC SPEAKING,positive,65,False
21402,8caec934-9519-47de-8dd4-b6d65e279661,dislike,2020-08-11 18:53:17,audio,PUBLIC SPEAKING,negative,10,False
21403,8caec934-9519-47de-8dd4-b6d65e279661,want,2020-10-09 08:23:14,audio,PUBLIC SPEAKING,positive,70,False
21404,8caec934-9519-47de-8dd4-b6d65e279661,super love,2021-01-11 22:30:51,audio,PUBLIC SPEAKING,positive,75,False
21405,8caec934-9519-47de-8dd4-b6d65e279661,heart,2021-03-06 16:26:05,audio,PUBLIC SPEAKING,positive,60,False
21406,8caec934-9519-47de-8dd4-b6d65e279661,adore,2021-05-23 15:10:41,audio,PUBLIC SPEAKING,positive,72,False
21407,8caec934-9519-47de-8dd4-b6d65e279661,indifferent,2020-11-02 18:19:36,audio,PUBLIC SPEAKING,neutral,20,False
21408,8caec934-9519-47de-8dd4-b6d65e279661,scared,2020-06-27 16:51:22,audio,PUBLIC SPEAKING,negative,15,False
21409,8caec934-9519-47de-8dd4-b6d65e279661,peeking,2020-09-06 21:02:06,audio,PUBLIC SPEAKING,neutral,35,False
21410,9b480f9e-cef3-46cc-8ea1-c116cded9661,dislike,2021-01-25 15:34:44,audio,PUBLIC SPEAKING,negative,10,False
21411,9b480f9e-cef3-46cc-8ea1-c116cded9661,indifferent,2021-02-06 09:14:13,audio,PUBLIC SPEAKING,neutral,20,False
21412,9b480f9e-cef3-46cc-8ea1-c116cded9661,hate,2020-10-23 12:45:42,audio,PUBLIC SPEAKING,negative,5,False
21413,9b480f9e-cef3-46cc-8ea1-c116cded9661,super love,2020-09-23 18:29:50,audio,PUBLIC SPEAKING,positive,75,False
21414,9b480f9e-cef3-46cc-8ea1-c116cded9661,intrigued,2021-01-19 20:29:52,audio,PUBLIC SPEAKING,positive,45,False
21415,9b480f9e-cef3-46cc-8ea1-c116cded9661,want,2020-11-16 04:33:11,audio,PUBLIC SPEAKING,positive,70,False
21416,9b480f9e-cef3-46cc-8ea1-c116cded9661,interested,2021-01-15 13:36:52,audio,PUBLIC SPEAKING,positive,30,False
21417,9b480f9e-cef3-46cc-8ea1-c116cded9661,intrigued,2021-01-24 15:21:13,audio,PUBLIC SPEAKING,positive,45,False
21418,9b480f9e-cef3-46cc-8ea1-c116cded9661,want,2021-06-08 07:58:15,audio,PUBLIC SPEAKING,positive,70,False
21419,9b480f9e-cef3-46cc-8ea1-c116cded9661,scared,2021-05-10 07:24:53,audio,PUBLIC SPEAKING,negative,15,False
21420,9b480f9e-cef3-46cc-8ea1-c116cded9661,want,2020-08-24 22:16:14,audio,PUBLIC SPEAKING,positive,70,False
21421,c24a56ff-256e-46eb-9936-a6284451fc61,scared,2020-08-05 16:01:58,video,STUDYING,negative,15,False
21422,c24a56ff-256e-46eb-9936-a6284451fc61,disgust,2021-02-14 22:39:16,video,STUDYING,negative,0,False
21423,c24a56ff-256e-46eb-9936-a6284451fc61,adore,2020-10-17 03:11:53,video,STUDYING,positive,72,False
21424,c24a56ff-256e-46eb-9936-a6284451fc61,cherish,2021-05-09 04:39:43,video,STUDYING,positive,70,False
21425,c24a56ff-256e-46eb-9936-a6284451fc61,adore,2021-02-01 03:24:17,video,STUDYING,positive,72,False
21426,c24a56ff-256e-46eb-9936-a6284451fc61,love,2021-01-31 23:43:06,video,STUDYING,positive,65,False
21427,c24a56ff-256e-46eb-9936-a6284451fc61,hate,2021-06-02 21:05:06,video,STUDYING,negative,5,False
21428,c24a56ff-256e-46eb-9936-a6284451fc61,adore,2020-07-24 08:12:02,video,STUDYING,positive,72,False
21429,c24a56ff-256e-46eb-9936-a6284451fc61,indifferent,2020-12-18 21:24:32,video,STUDYING,neutral,20,False
21430,c24a56ff-256e-46eb-9936-a6284451fc61,love,2020-09-06 02:55:44,video,STUDYING,positive,65,False
21431,c24a56ff-256e-46eb-9936-a6284451fc61,indifferent,2020-12-30 10:34:55,video,STUDYING,neutral,20,False
21432,c24a56ff-256e-46eb-9936-a6284451fc61,worried,2021-02-06 06:46:10,video,STUDYING,negative,12,False
21433,c24a56ff-256e-46eb-9936-a6284451fc61,hate,2021-06-15 00:12:55,video,STUDYING,negative,5,False
21434,c24a56ff-256e-46eb-9936-a6284451fc61,heart,2021-02-07 08:04:00,video,STUDYING,positive,60,False
21435,c24a56ff-256e-46eb-9936-a6284451fc61,interested,2021-02-01 05:02:50,video,STUDYING,positive,30,False
21436,c24a56ff-256e-46eb-9936-a6284451fc61,adore,2020-09-08 07:56:42,video,STUDYING,positive,72,False
21437,c24a56ff-256e-46eb-9936-a6284451fc61,heart,2021-05-11 14:30:40,video,STUDYING,positive,60,False
21438,c24a56ff-256e-46eb-9936-a6284451fc61,super love,2021-01-28 10:21:42,video,STUDYING,positive,75,False
21439,c24a56ff-256e-46eb-9936-a6284451fc61,hate,2021-05-20 13:21:14,video,STUDYING,negative,5,False
21440,c24a56ff-256e-46eb-9936-a6284451fc61,peeking,2020-08-05 12:41:11,video,STUDYING,neutral,35,False
21441,c24a56ff-256e-46eb-9936-a6284451fc61,worried,2020-09-22 12:04:42,video,STUDYING,negative,12,False
21442,c24a56ff-256e-46eb-9936-a6284451fc61,interested,2020-12-02 13:39:51,video,STUDYING,positive,30,False
21443,c24a56ff-256e-46eb-9936-a6284451fc61,super love,2020-11-28 13:28:50,video,STUDYING,positive,75,False
21444,c24a56ff-256e-46eb-9936-a6284451fc61,indifferent,2021-05-02 14:22:19,video,STUDYING,neutral,20,False
21445,c24a56ff-256e-46eb-9936-a6284451fc61,want,2020-07-01 20:41:52,video,STUDYING,positive,70,False
21446,c24a56ff-256e-46eb-9936-a6284451fc61,hate,2020-08-10 13:04:14,video,STUDYING,negative,5,False
21447,c24a56ff-256e-46eb-9936-a6284451fc61,heart,2020-12-17 04:05:09,video,STUDYING,positive,60,False
21448,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,super love,2021-01-09 02:08:42,photo,COOKING,positive,75,False
21449,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,dislike,2021-01-17 08:03:01,photo,COOKING,negative,10,False
21450,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,scared,2020-07-17 17:38:30,photo,COOKING,negative,15,False
21451,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,peeking,2021-04-23 14:55:33,photo,COOKING,neutral,35,False
21452,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,hate,2021-01-24 06:04:42,photo,COOKING,negative,5,False
21453,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,dislike,2021-02-10 07:56:30,photo,COOKING,negative,10,False
21454,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,intrigued,2020-10-27 02:47:27,photo,COOKING,positive,45,False
21455,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,interested,2021-04-12 02:58:59,photo,COOKING,positive,30,False
21456,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,scared,2021-04-02 04:13:02,photo,COOKING,negative,15,False
21457,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,super love,2021-06-11 15:23:06,photo,COOKING,positive,75,False
21458,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,worried,2021-05-29 07:04:57,photo,COOKING,negative,12,False
21459,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,want,2020-10-08 07:17:49,photo,COOKING,positive,70,False
21460,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,super love,2020-11-27 15:26:17,photo,COOKING,positive,75,False
21461,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,dislike,2021-03-11 08:35:36,photo,COOKING,negative,10,False
21462,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,intrigued,2020-11-04 09:45:13,photo,COOKING,positive,45,False
21463,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,disgust,2021-03-31 15:41:15,photo,COOKING,negative,0,False
21464,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,like,2021-03-06 11:07:21,photo,COOKING,positive,50,False
21465,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,disgust,2021-03-18 17:28:16,photo,COOKING,negative,0,False
21466,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,hate,2020-07-08 05:39:03,photo,COOKING,negative,5,False
21467,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,peeking,2021-05-03 11:41:35,photo,COOKING,neutral,35,False
21468,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,want,2021-03-15 14:19:20,photo,COOKING,positive,70,False
21469,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,worried,2020-12-16 15:33:21,photo,COOKING,negative,12,False
21470,9a517a10-7dd2-4a30-b67a-925569d9ed84,dislike,2020-08-04 22:59:38,audio,SCIENCE,negative,10,True
21471,9a517a10-7dd2-4a30-b67a-925569d9ed84,want,2021-06-07 03:33:07,audio,SCIENCE,positive,70,True
21472,9a517a10-7dd2-4a30-b67a-925569d9ed84,hate,2021-02-24 23:45:57,audio,SCIENCE,negative,5,True
21473,9a517a10-7dd2-4a30-b67a-925569d9ed84,worried,2020-07-04 15:19:34,audio,SCIENCE,negative,12,True
21474,9a517a10-7dd2-4a30-b67a-925569d9ed84,worried,2020-10-27 12:04:36,audio,SCIENCE,negative,12,True
21475,9a517a10-7dd2-4a30-b67a-925569d9ed84,scared,2020-09-17 06:24:57,audio,SCIENCE,negative,15,True
21476,9a517a10-7dd2-4a30-b67a-925569d9ed84,want,2020-07-07 04:12:43,audio,SCIENCE,positive,70,True
21477,9a517a10-7dd2-4a30-b67a-925569d9ed84,heart,2021-01-17 05:16:21,audio,SCIENCE,positive,60,True
21478,9a517a10-7dd2-4a30-b67a-925569d9ed84,disgust,2021-01-19 18:32:50,audio,SCIENCE,negative,0,True
21479,9a517a10-7dd2-4a30-b67a-925569d9ed84,cherish,2021-02-14 11:17:46,audio,SCIENCE,positive,70,True
21480,9a517a10-7dd2-4a30-b67a-925569d9ed84,disgust,2021-01-28 23:57:16,audio,SCIENCE,negative,0,True
21481,9a517a10-7dd2-4a30-b67a-925569d9ed84,super love,2020-08-02 03:41:57,audio,SCIENCE,positive,75,True
21482,9a517a10-7dd2-4a30-b67a-925569d9ed84,heart,2020-06-22 19:11:48,audio,SCIENCE,positive,60,True
21483,9a517a10-7dd2-4a30-b67a-925569d9ed84,disgust,2021-06-17 05:29:48,audio,SCIENCE,negative,0,True
21484,9a517a10-7dd2-4a30-b67a-925569d9ed84,love,2021-05-04 11:14:40,audio,SCIENCE,positive,65,True
21485,9a517a10-7dd2-4a30-b67a-925569d9ed84,want,2021-03-15 07:14:15,audio,SCIENCE,positive,70,True
21486,9a517a10-7dd2-4a30-b67a-925569d9ed84,heart,2020-10-26 12:39:42,audio,SCIENCE,positive,60,True
21487,9a517a10-7dd2-4a30-b67a-925569d9ed84,love,2020-10-21 16:28:42,audio,SCIENCE,positive,65,True
21488,9a517a10-7dd2-4a30-b67a-925569d9ed84,want,2021-03-08 06:01:32,audio,SCIENCE,positive,70,True
21489,9a517a10-7dd2-4a30-b67a-925569d9ed84,hate,2021-01-18 19:07:36,audio,SCIENCE,negative,5,True
21490,9a517a10-7dd2-4a30-b67a-925569d9ed84,cherish,2020-08-31 18:23:14,audio,SCIENCE,positive,70,True
21491,9a517a10-7dd2-4a30-b67a-925569d9ed84,interested,2020-11-23 01:45:45,audio,SCIENCE,positive,30,True
21492,9a517a10-7dd2-4a30-b67a-925569d9ed84,intrigued,2020-10-19 08:51:41,audio,SCIENCE,positive,45,True
21493,9a517a10-7dd2-4a30-b67a-925569d9ed84,heart,2020-10-19 18:50:39,audio,SCIENCE,positive,60,True
21494,9a517a10-7dd2-4a30-b67a-925569d9ed84,interested,2021-06-01 15:13:33,audio,SCIENCE,positive,30,True
21495,9a517a10-7dd2-4a30-b67a-925569d9ed84,worried,2021-04-24 13:14:28,audio,SCIENCE,negative,12,True
21496,9a517a10-7dd2-4a30-b67a-925569d9ed84,like,2020-08-19 00:37:35,audio,SCIENCE,positive,50,True
21497,9a517a10-7dd2-4a30-b67a-925569d9ed84,adore,2020-08-22 06:58:19,audio,SCIENCE,positive,72,True
21498,9a517a10-7dd2-4a30-b67a-925569d9ed84,want,2020-11-12 17:57:19,audio,SCIENCE,positive,70,True
21499,9a517a10-7dd2-4a30-b67a-925569d9ed84,dislike,2020-08-05 14:42:41,audio,SCIENCE,negative,10,True
21500,9a517a10-7dd2-4a30-b67a-925569d9ed84,adore,2021-01-14 09:53:52,audio,SCIENCE,positive,72,True
21501,9a517a10-7dd2-4a30-b67a-925569d9ed84,hate,2020-12-16 08:01:41,audio,SCIENCE,negative,5,True
21502,9a517a10-7dd2-4a30-b67a-925569d9ed84,dislike,2021-02-23 12:28:49,audio,SCIENCE,negative,10,True
21503,9a517a10-7dd2-4a30-b67a-925569d9ed84,peeking,2021-06-13 19:36:10,audio,SCIENCE,neutral,35,True
21504,9a517a10-7dd2-4a30-b67a-925569d9ed84,cherish,2020-08-30 06:33:52,audio,SCIENCE,positive,70,True
21505,9a517a10-7dd2-4a30-b67a-925569d9ed84,worried,2021-05-18 15:57:20,audio,SCIENCE,negative,12,True
21506,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,scared,2021-04-30 15:58:16,audio,VEGANISM,negative,15,False
21507,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,intrigued,2021-02-13 13:37:35,audio,VEGANISM,positive,45,False
21508,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,disgust,2020-07-28 06:14:58,audio,VEGANISM,negative,0,False
